epoch,accuracy,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,learning_rate
28,0.5801447629928589,0.9107465744018555,0.8600096702575684,0.9372197389602661,0.34775373339653015,0.7698416709899902,0.7589285969734192,0.5371334552764893,0.8616160750389099,0.8611111044883728,0.5849056839942932,0.841261625289917,0.0006000000284984708
29,0.6059979200363159,0.8845796585083008,0.8707940578460693,0.9508196711540222,0.38602328300476074,0.7814935445785522,0.7991071343421936,0.5259173512458801,0.8712983727455139,0.8505747318267822,0.698113203048706,0.8446594476699829,0.0003000000142492354
30,0.6235780715942383,0.8775629997253418,0.8745111227035522,0.9505703449249268,0.41597336530685425,0.7885695695877075,0.7991071343421936,0.5178452730178833,0.872483491897583,0.8588235378265381,0.6886792182922363,0.8480572700500488,0.0003000000142492354
31,0.6235780715942383,0.8719949722290039,0.8791295289993286,0.954023003578186,0.41430947184562683,0.7937431335449219,0.7901785969734192,0.5306894183158875,0.8648407459259033,0.8470588326454163,0.6792452931404114,0.8408618569374084,0.0003000000142492354
32,0.6535677313804626,0.8457911610603333,0.8865128755569458,0.9493243098258972,0.4675540626049042,0.8016102313995361,0.7991071343421936,0.5237799882888794,0.867246150970459,0.8505747318267822,0.698113203048706,0.8397825360298157,0.0003000000142492354
33,0.6432264447212219,0.8360264897346497,0.8930157423019409,0.9671533107757568,0.4409317672252655,0.8152032494544983,0.7544642686843872,0.5323041677474976,0.8625030517578125,0.8311688303947449,0.6037735939025879,0.835985004901886,0.0003000000142492354
34,0.6639090180397034,0.8193421363830566,0.8981253504753113,0.9599999785423279,0.4792013168334961,0.8218497037887573,0.7901785969734192,0.549746036529541,0.8590291738510132,0.8554216623306274,0.6698113083839417,0.8242725133895874,0.0003000000142492354
35,0.6225439310073853,0.8657476902008057,0.879659116268158,0.9503816962242126,0.41430947184562683,0.7925360798835754,0.7723214030265808,0.5345579385757446,0.8620819449424744,0.8481012582778931,0.6320754885673523,0.8295890688896179,0.0003000000142492354
36,0.656670093536377,0.819236695766449,0.900305986404419,0.9653978943824768,0.46422627568244934,0.8256980180740356,0.7857142686843872,0.5261470079421997,0.8651679158210754,0.8717948794364929,0.6415094137191772,0.8349456787109375,0.0001500000071246177
37,0.6525335907936096,0.825034499168396,0.8965930938720703,0.9522184133529663,0.46422627568244934,0.8231567740440369,0.7723214030265808,0.536206066608429,0.8662909865379333,0.8985507488250732,0.5849056839942932,0.8313879370689392,0.0001500000071246177
38,0.6277145743370056,0.8363600969314575,0.8919374942779541,0.9652509689331055,0.41597336530685425,0.8115413188934326,0.7946428656578064,0.5244780778884888,0.8658055067062378,0.875,0.6603773832321167,0.8322274088859558,0.0001500000071246177
39,0.6618407368659973,0.8084099292755127,0.9031338691711426,0.9506579041481018,0.4808652102947235,0.8316285014152527,0.8035714030265808,0.5236162543296814,0.8677899241447449,0.8522727489471436,0.7075471878051758,0.8375838994979858,0.0001500000071246177
40,0.646328866481781,0.8264380693435669,0.898405909538269,0.9543859362602234,0.4525790214538574,0.8261253833770752,0.7991071343421936,0.535721480846405,0.8665613532066345,0.8426966071128845,0.7075471878051758,0.8315478563308716,0.0001500000071246177
41,0.6504653692245483,0.8032115697860718,0.9051527976989746,0.9747292399406433,0.4492512345314026,0.8366202116012573,0.8035714030265808,0.5333303809165955,0.8672289252281189,0.8444444537162781,0.7169811129570007,0.8341461420059204,7.500000356230885e-05
42,0.65770423412323,0.812065064907074,0.9012691974639893,0.9623287916183472,0.4675540626049042,0.8276755809783936,0.7857142686843872,0.5318828225135803,0.8687650561332703,0.8152173757553101,0.7075471878051758,0.8344259858131409,7.500000356230885e-05
43,0.6732161045074463,0.8172735571861267,0.898523211479187,0.9552715420722961,0.4975041449069977,0.8224520683288574,0.7946428656578064,0.5359159111976624,0.8664510250091553,0.8333333134651184,0.7075471878051758,0.829389214515686,7.500000356230885e-05
44,0.6649430990219116,0.8250634074211121,0.8954739570617676,0.9726962447166443,0.47420963644981384,0.8204677104949951,0.7946428656578064,0.5337931513786316,0.86138916015625,0.8260869383811951,0.7169811129570007,0.8221138119697571,7.500000356230885e-05
