epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.47883063554763794,0.5069053173065186,0.6942424774169922,0.5927711129188538,0.4141414165496826,0.6355140209197998,0.6507085561752319,0.6798521280288696,0.6373626589775085,0.90625,0.000699999975040555
2,0.6118951439857483,0.6173185110092163,0.6824670433998108,0.684303343296051,0.6531986594200134,0.6495327353477478,0.688862681388855,0.6567667126655579,0.6853147149085999,0.765625,0.000699999975040555
3,0.5997983813285828,0.6418308019638062,0.6658975481987,0.7022587060928345,0.5757575631141663,0.44392523169517517,0.6934047937393188,0.7247210144996643,0.8461538553237915,0.0859375,0.000699999975040555
4,0.6058467626571655,0.6505274772644043,0.6616758108139038,0.7569620013237,0.503367006778717,0.65887850522995,0.7157067656517029,0.6242642402648926,0.7099236845970154,0.7265625,0.000699999975040555
5,0.649193525314331,0.7061866521835327,0.6305631995201111,0.7421259880065918,0.6346801519393921,0.663551390171051,0.7285610437393188,0.624695897102356,0.7799999713897705,0.609375,0.000699999975040555
6,0.6502016186714172,0.7173705101013184,0.6127674579620361,0.7667386531829834,0.5976430773735046,0.6822429895401001,0.739643931388855,0.5894037485122681,0.738095223903656,0.7265625,0.000699999975040555
7,0.6693548560142517,0.7267418503761292,0.6072238683700562,0.7841880321502686,0.6178451180458069,0.672897219657898,0.750590443611145,0.5962775945663452,0.7735849022865295,0.640625,0.000699999975040555
8,0.6673387289047241,0.7361598014831543,0.5963125824928284,0.7844827771186829,0.6127946376800537,0.677570104598999,0.75663161277771,0.5816507935523987,0.7657657861709595,0.6640625,0.000699999975040555
9,0.6673387289047241,0.7410305142402649,0.5892243981361389,0.7808510661125183,0.6178451180458069,0.6542056202888489,0.7651253938674927,0.5855969190597534,0.7547169923782349,0.625,0.000699999975040555
10,0.6703628897666931,0.7509644031524658,0.5798115730285645,0.7921225428581238,0.6094276309013367,0.6542056202888489,0.7555868625640869,0.5925544500350952,0.7699999809265137,0.6015625,0.000699999975040555
11,0.6683467626571655,0.7568799257278442,0.5774522423744202,0.8045976758003235,0.5892255902290344,0.6542056202888489,0.765079915523529,0.5802164673805237,0.7647058963775635,0.609375,0.000699999975040555
12,0.6733871102333069,0.7678269147872925,0.5670594573020935,0.7909482717514038,0.6178451180458069,0.65887850522995,0.7678052186965942,0.5962976813316345,0.8235294222831726,0.546875,0.000699999975040555
13,0.6875,0.7710014581680298,0.563124418258667,0.8155555725097656,0.6178451180458069,0.65887850522995,0.7626271843910217,0.5783858895301819,0.7894737124443054,0.5859375,0.000699999975040555
14,0.7006048560142517,0.7980495691299438,0.5344899892807007,0.8249452710151672,0.6346801519393921,0.672897219657898,0.7680777311325073,0.5674773454666138,0.7900000214576721,0.6171875,0.000699999975040555
15,0.6935483813285828,0.7926162481307983,0.5367469191551208,0.8111587762832642,0.6363636255264282,0.6542056202888489,0.7728924751281738,0.555367648601532,0.7755101919174194,0.59375,0.000699999975040555
16,0.7006048560142517,0.7848628759384155,0.5423745512962341,0.8352144360542297,0.6228955984115601,0.65887850522995,0.7618095874786377,0.6106550097465515,0.8313252925872803,0.5390625,0.000699999975040555
17,0.6905242204666138,0.7861149311065674,0.5393503308296204,0.8253968358039856,0.6127946376800537,0.644859790802002,0.7791606187820435,0.5777305960655212,0.7888888716697693,0.5546875,0.000699999975040555
18,0.7026209831237793,0.8040793538093567,0.5209479331970215,0.8271334767341614,0.6363636255264282,0.672897219657898,0.7803869843482971,0.5517680644989014,0.795918345451355,0.609375,0.000699999975040555
19,0.7006048560142517,0.788470983505249,0.5387299060821533,0.800000011920929,0.6666666865348816,0.6682242751121521,0.7661700248718262,0.5785397887229919,0.8701298832893372,0.5234375,0.000699999975040555
20,0.7197580933570862,0.8132878541946411,0.514007568359375,0.8361701965332031,0.6616161465644836,0.6822429895401001,0.7790697813034058,0.5650470852851868,0.8409090638160706,0.578125,0.000699999975040555
21,0.6925403475761414,0.780112624168396,0.5415599942207336,0.8368298411369324,0.6043770909309387,0.677570104598999,0.7795239686965942,0.5450610518455505,0.8172042965888977,0.59375,0.000699999975040555
22,0.7026209831237793,0.798485279083252,0.5204675197601318,0.8300220966339111,0.6329966187477112,0.677570104598999,0.7752543687820435,0.5408733487129211,0.8105263113975525,0.6015625,0.000699999975040555
23,0.7046371102333069,0.8138927221298218,0.5134480595588684,0.8541176319122314,0.6111111044883728,0.663551390171051,0.783793568611145,0.5422173738479614,0.7978723645210266,0.5859375,0.000699999975040555
24,0.7278226017951965,0.8270138502120972,0.49835750460624695,0.8227091431617737,0.695286214351654,0.672897219657898,0.7786610126495361,0.5543616414070129,0.8020833134651184,0.6015625,0.000699999975040555
25,0.7237903475761414,0.8175917863845825,0.507340133190155,0.8539823293685913,0.6498316526412964,0.677570104598999,0.7803415656089783,0.5726625323295593,0.8390804529190063,0.5703125,0.000699999975040555
26,0.7157257795333862,0.8227522373199463,0.49476274847984314,0.8421052694320679,0.6464646458625793,0.6962617039680481,0.7867459654808044,0.5417643189430237,0.7739130258560181,0.6953125,0.000699999975040555
27,0.7157257795333862,0.8216778635978699,0.49866822361946106,0.8157894611358643,0.6784511804580688,0.6915887594223022,0.7909702062606812,0.5486807227134705,0.8039215803146362,0.640625,0.000699999975040555
28,0.7217742204666138,0.8179597854614258,0.49729835987091064,0.8581081032752991,0.6414141654968262,0.7102803587913513,0.7835211157798767,0.539492130279541,0.8299999833106995,0.6484375,0.000699999975040555
29,0.7489919066429138,0.8342322111129761,0.48508909344673157,0.8498985767364502,0.7053872346878052,0.7102803587913513,0.7863371968269348,0.5559760928153992,0.8666666746139526,0.609375,0.000699999975040555
30,0.7489919066429138,0.8414673805236816,0.47509765625,0.8693790435791016,0.683501660823822,0.6915887594223022,0.7862918376922607,0.5260592699050903,0.7348484992980957,0.7578125,0.000699999975040555
31,0.7328628897666931,0.842558741569519,0.4703575670719147,0.8507462739944458,0.6717171669006348,0.7196261882781982,0.7926054000854492,0.5375298857688904,0.8269230723381042,0.671875,0.000699999975040555
32,0.7459677457809448,0.8317893743515015,0.49085912108421326,0.857740581035614,0.6902356743812561,0.7149532437324524,0.7896530032157898,0.5330689549446106,0.8130841255187988,0.6796875,0.000699999975040555
33,0.7379032373428345,0.8444325923919678,0.472848504781723,0.8436213731765747,0.6902356743812561,0.7149532437324524,0.7987372875213623,0.5173226594924927,0.7768595218658447,0.734375,0.000699999975040555
34,0.7449596524238586,0.8402280807495117,0.4766964018344879,0.8403193354606628,0.7087541818618774,0.7056074738502502,0.7914698123931885,0.5638929009437561,0.8494623899459839,0.6171875,0.000699999975040555
35,0.7479838728904724,0.84600830078125,0.4672590494155884,0.8495935201644897,0.7037037014961243,0.7242990732192993,0.7918787002563477,0.5593604445457458,0.8709677457809448,0.6328125,0.000699999975040555
36,0.7540322542190552,0.8467357158660889,0.46713072061538696,0.8739316463470459,0.68855220079422,0.6962617039680481,0.8003724217414856,0.517095685005188,0.7560975551605225,0.7265625,0.000699999975040555
37,0.742943525314331,0.8433582186698914,0.46897566318511963,0.850931704044342,0.691919207572937,0.7056074738502502,0.803642749786377,0.5146059989929199,0.782608687877655,0.703125,0.000699999975040555
38,0.7641128897666931,0.8693488836288452,0.4348818361759186,0.8629032373428345,0.7205387353897095,0.7289719581604004,0.7942859530448914,0.5654474496841431,0.8500000238418579,0.6640625,0.000699999975040555
39,0.7610887289047241,0.857003927230835,0.45294684171676636,0.8506876230239868,0.7289562225341797,0.7056074738502502,0.8022801876068115,0.5312750935554504,0.7876105904579163,0.6953125,0.000699999975040555
40,0.7651209831237793,0.8511518239974976,0.46263816952705383,0.8737059831619263,0.7104377150535583,0.7149532437324524,0.811364471912384,0.5057613253593445,0.7518796920776367,0.78125,0.000699999975040555
