epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.5917338728904724,0.6409361362457275,0.6771848797798157,0.6909090876579285,0.5757575631141663,0.41588786244392395,0.5412881374359131,0.7047452926635742,0.800000011920929,0.03125,0.000699999975040555
2,0.6391128897666931,0.704109787940979,0.621968150138855,0.7920792102813721,0.5387205481529236,0.5046728849411011,0.6374455094337463,0.6987419724464417,0.9583333134651184,0.1796875,0.000699999975040555
3,0.6431451439857483,0.7250308990478516,0.597549557685852,0.8243243098258972,0.5134680271148682,0.4813084006309509,0.6506177186965942,0.6994242668151855,0.8399999737739563,0.1640625,0.000699999975040555
4,0.6532257795333862,0.7173366546630859,0.617447555065155,0.7906976938247681,0.5723905563354492,0.38317757844924927,0.6389898061752319,0.7212430238723755,0.3571428656578064,0.0390625,0.000699999975040555
5,0.6522177457809448,0.7318621873855591,0.5717560052871704,0.8167939186096191,0.5404040217399597,0.514018714427948,0.5987009406089783,0.6918815970420837,0.75,0.28125,0.000699999975040555
6,0.6683467626571655,0.7476545572280884,0.573971152305603,0.8255528211593628,0.5656565427780151,0.6121495366096497,0.6705123782157898,0.6683535575866699,0.7922077775001526,0.4765625,0.000699999975040555
7,0.6622983813285828,0.7630683183670044,0.560176432132721,0.8381201028823853,0.5404040217399597,0.5747663378715515,0.6675145030021667,0.670242190361023,0.8135592937469482,0.375,0.000699999975040555
8,0.6743951439857483,0.7719298601150513,0.5554818511009216,0.83790522813797,0.5656565427780151,0.5420560836791992,0.6616551876068115,0.6806401014328003,0.7777777910232544,0.328125,0.000699999975040555
9,0.6643145084381104,0.770667314529419,0.5490252375602722,0.8407310843467712,0.5420875549316406,0.6168224215507507,0.7179778218269348,0.6140352487564087,0.8026315569877625,0.4765625,0.000699999975040555
10,0.680443525314331,0.7755486369132996,0.5440170168876648,0.8524172902107239,0.563973069190979,0.644859790802002,0.7397801876068115,0.5898085832595825,0.7954545617103577,0.546875,0.000699999975040555
11,0.6814516186714172,0.7934241890907288,0.5209363102912903,0.8510100841522217,0.567340075969696,0.6542056202888489,0.7594022750854492,0.5647684931755066,0.8292682766914368,0.53125,0.000699999975040555
12,0.6915322542190552,0.800380289554596,0.5212240815162659,0.8730570077896118,0.567340075969696,0.7149532437324524,0.7719385623931885,0.5555312037467957,0.8316831588745117,0.65625,0.000699999975040555
13,0.6854838728904724,0.801365852355957,0.5090675354003906,0.8596938848495483,0.567340075969696,0.6355140209197998,0.7677143216133118,0.6198734045028687,0.9166666865348816,0.4296875,0.000699999975040555
14,0.7016128897666931,0.8041744828224182,0.5065581202507019,0.916201114654541,0.5521885752677917,0.677570104598999,0.7784793376922607,0.5562090277671814,0.8470588326454163,0.5625,0.000699999975040555
15,0.7066532373428345,0.8198187351226807,0.4965590536594391,0.8633093237876892,0.6060606241226196,0.6495327353477478,0.746638834476471,0.6277779340744019,0.8045976758003235,0.546875,0.000699999975040555
16,0.6955645084381104,0.8014736771583557,0.5091748833656311,0.8443396091461182,0.6026936173439026,0.6822429895401001,0.7645348906517029,0.5802133679389954,0.8658536672592163,0.5546875,0.000699999975040555
17,0.6834677457809448,0.8182516098022461,0.5111865401268005,0.8825136423110962,0.5437710285186768,0.6869158744812012,0.7848837375640869,0.5532336831092834,0.8765432238578796,0.5546875,0.000699999975040555
18,0.7026209831237793,0.8283336162567139,0.49100106954574585,0.8709677457809448,0.5909090638160706,0.677570104598999,0.7761628031730652,0.6134087443351746,0.8831169009208679,0.53125,0.000699999975040555
19,0.711693525314331,0.8364190459251404,0.4712507724761963,0.8948717713356018,0.5875421166419983,0.677570104598999,0.7839298844337463,0.6101139187812805,0.8933333158493042,0.5234375,0.000699999975040555
20,0.7137096524238586,0.8341814279556274,0.478061318397522,0.8974359035491943,0.5892255902290344,0.7056074738502502,0.7997819781303406,0.5784692764282227,0.8571428656578064,0.609375,0.000699999975040555
21,0.7197580933570862,0.8404585719108582,0.47370409965515137,0.8910890817642212,0.6060606241226196,0.6869158744812012,0.7599472403526306,0.5759907364845276,0.7606837749481201,0.6953125,0.000699999975040555
22,0.725806474685669,0.8413976430892944,0.47278568148612976,0.8797169923782349,0.627946138381958,0.7196261882781982,0.7887445688247681,0.5708940029144287,0.765625,0.765625,0.000699999975040555
23,0.7167338728904724,0.8478567004203796,0.45557543635368347,0.8922305703163147,0.5993266105651855,0.6962617039680481,0.7716661095619202,0.6594659090042114,0.7560975551605225,0.7265625,0.000699999975040555
24,0.7026209831237793,0.8585287928581238,0.4580006003379822,0.9118457436561584,0.5572390556335449,0.6822429895401001,0.7799781560897827,0.5971835851669312,0.8846153616905212,0.5390625,0.000699999975040555
25,0.7278226017951965,0.8624773621559143,0.45172831416130066,0.9240837693214417,0.5942760705947876,0.7196261882781982,0.7915606498718262,0.5843338370323181,0.8617021441459656,0.6328125,0.000699999975040555
26,0.7298387289047241,0.8650047183036804,0.43900132179260254,0.913705587387085,0.6060606241226196,0.7196261882781982,0.8139989376068115,0.5826947689056396,0.895348846912384,0.6015625,0.0003499999875202775
27,0.7348790168762207,0.8748773336410522,0.4305342733860016,0.9168765544891357,0.6127946376800537,0.7523364424705505,0.8202670812606812,0.5804271101951599,0.9032257795333862,0.65625,0.0003499999875202775
28,0.7479838728904724,0.8732149600982666,0.4327649176120758,0.927860677242279,0.627946138381958,0.7009345889091492,0.7993731498718262,0.5990621447563171,0.8809523582458496,0.578125,0.0003499999875202775
29,0.7399193644523621,0.8725466728210449,0.4373367130756378,0.9057971239089966,0.631313145160675,0.672897219657898,0.7902888655662537,0.6372146606445312,0.9027777910232544,0.5078125,0.0003499999875202775
30,0.742943525314331,0.8770345449447632,0.41976144909858704,0.9335038065910339,0.6144781112670898,0.7149532437324524,0.7800689935684204,0.628527045249939,0.8383838534355164,0.6484375,0.0003499999875202775
31,0.7449596524238586,0.8725825548171997,0.42786705493927,0.9049881100654602,0.6414141654968262,0.7056074738502502,0.801326334476471,0.6038476824760437,0.9012345671653748,0.5703125,0.0003499999875202775
