epoch,accuracy,auc,distillation_loss,hard_loss,loss,precision,recall,val_accuracy,val_auc,val_distillation_loss,val_hard_loss,val_loss,val_precision,val_recall,learning_rate
1,0.617943525314331,0.6584584712982178,0.658750593662262,0.7769047021865845,5.663300037384033,0.6592592597007751,0.7491582632064819,0.6074766516685486,0.5942496061325073,0.0,0.6868993043899536,0.6868993043899536,0.625,0.859375,0.000699999975040555
2,0.6512096524238586,0.7093526721000671,0.6418487429618835,0.7080283761024475,5.493749141693115,0.7087541818618774,0.7087541818618774,0.5560747385025024,0.6402616500854492,0.0,0.6818279027938843,0.6818279027938843,0.7796609997749329,0.359375,0.000699999975040555
3,0.6643145084381104,0.7191640138626099,0.6345991492271423,0.7347283959388733,5.449163436889648,0.7149917483329773,0.7306397557258606,0.514018714427948,0.6295421123504639,0.0,0.6819502711296082,0.6819502711296082,0.8157894611358643,0.2421875,0.000699999975040555
4,0.6713709831237793,0.7523031830787659,0.6274039149284363,0.6142748594284058,5.331448078155518,0.7648221254348755,0.6515151262283325,0.6168224215507507,0.6666061282157898,0.0,0.6702674031257629,0.6702674031257629,0.625,0.8984375,0.000699999975040555
5,0.6622983813285828,0.7482869029045105,0.6216198205947876,0.6312339305877686,5.293734550476074,0.7457305788993835,0.6616161465644836,0.46261683106422424,0.5533248782157898,0.0,0.6919161081314087,0.6919161081314087,0.782608687877655,0.140625,0.000699999975040555
6,0.6895161271095276,0.7591704726219177,0.6198285818099976,0.6196203827857971,5.273687362670898,0.782608687877655,0.6666666865348816,0.420560747385025,0.5936137437820435,0.0,0.7539580464363098,0.7539580464363098,0.6000000238418579,0.09375,0.000699999975040555
7,0.6814516186714172,0.7626305222511292,0.6135084629058838,0.6001935601234436,5.213504791259766,0.7802419066429138,0.6515151262283325,0.6214953064918518,0.647392749786377,0.0,0.6931197047233582,0.6931197047233582,0.6270270347595215,0.90625,0.000699999975040555
8,0.6975806355476379,0.78720623254776,0.6081371903419495,0.5822882056236267,5.161661148071289,0.7805343270301819,0.68855220079422,0.49065420031547546,0.6482104063034058,0.0,0.7314874529838562,0.7314874529838562,0.8275862336158752,0.1875,0.000699999975040555
9,0.7056451439857483,0.7980093359947205,0.6089432239532471,0.5741602182388306,5.16410493850708,0.7892720103263855,0.6936026811599731,0.6121495366096497,0.6697402000427246,0.0,0.6734544038772583,0.6734544038772583,0.7227723002433777,0.5703125,0.0003499999875202775
10,0.7026209831237793,0.7986100912094116,0.6063004732131958,0.5610651969909668,5.1364426612854,0.7723132967948914,0.7138047218322754,0.6542056202888489,0.6885901093482971,0.0,0.7423194646835327,0.7423194646835327,0.658823549747467,0.875,0.0003499999875202775
11,0.7076612710952759,0.7931556105613708,0.6054073572158813,0.5687275528907776,5.13316011428833,0.768551230430603,0.7323232293128967,0.5934579372406006,0.664652943611145,0.0,0.7066340446472168,0.7066340446472168,0.6952381134033203,0.5703125,0.0003499999875202775
12,0.7237903475761414,0.8079454302787781,0.6022707223892212,0.5314411520957947,5.089451789855957,0.783687949180603,0.744107723236084,0.644859790802002,0.7117096781730652,0.0,0.7801245450973511,0.7801245450973511,0.6413043737411499,0.921875,0.0003499999875202775
13,0.725806474685669,0.8243342041969299,0.6011494398117065,0.529391348361969,5.079488754272461,0.7927272915840149,0.7340067625045776,0.6495327353477478,0.7236555218696594,0.0,0.6819631457328796,0.6819631457328796,0.6709677577018738,0.8125,0.0003499999875202775
14,0.7217742204666138,0.8116213083267212,0.5972354412078857,0.5319898724555969,5.049505233764648,0.7870036363601685,0.7340067625045776,0.6214953064918518,0.7484102249145508,0.0,0.5824281573295593,0.5824281573295593,0.6690647602081299,0.7265625,0.0003499999875202775
15,0.7268145084381104,0.827584981918335,0.5984875559806824,0.5011740922927856,5.044147968292236,0.8052930235862732,0.7171717286109924,0.6495327353477478,0.7331486344337463,0.0,0.5852251052856445,0.5852251052856445,0.7476635575294495,0.625,0.0003499999875202775
16,0.7368951439857483,0.8347715139389038,0.5923573970794678,0.4959493577480316,4.992531776428223,0.800000011920929,0.747474730014801,0.6869158744812012,0.7738463282585144,0.0,0.5501869320869446,0.5501869320869446,0.7904762029647827,0.6484375,0.0003499999875202775
17,0.7298387289047241,0.8212019205093384,0.6007943749427795,0.526386559009552,5.075277328491211,0.7859649062156677,0.7542087435722351,0.65887850522995,0.7508175373077393,0.0,0.6072434782981873,0.6072434782981873,0.7037037014961243,0.7421875,0.0003499999875202775
18,0.742943525314331,0.8365163207054138,0.5948535203933716,0.5133386254310608,5.021266460418701,0.7858347296714783,0.7845118045806885,0.7056074738502502,0.7864735126495361,0.0,0.5576980710029602,0.5576980710029602,0.8037382960319519,0.671875,0.0003499999875202775
19,0.7318548560142517,0.8372756242752075,0.5928447842597961,0.4742954671382904,4.985708713531494,0.8082706928253174,0.7239057421684265,0.7009345889091492,0.7978743314743042,0.0,0.5759905576705933,0.5759905576705933,0.7539682388305664,0.7421875,0.0003499999875202775
20,0.7489919066429138,0.844866156578064,0.5949569344520569,0.49411457777023315,5.012548446655273,0.822429895401001,0.7407407164573669,0.7056074738502502,0.784111499786377,0.0,0.5505039691925049,0.5505039691925049,0.8155339956283569,0.65625,0.0003499999875202775
21,0.7671371102333069,0.8527972102165222,0.5920420289039612,0.48443496227264404,4.984424114227295,0.8294010758399963,0.7693602442741394,0.7009345889091492,0.8047329783439636,0.0,0.5892441868782043,0.5892441868782043,0.7285714149475098,0.796875,0.0003499999875202775
22,0.7651209831237793,0.8496332168579102,0.5902588963508606,0.4898582994937897,4.972909450531006,0.8085470199584961,0.7962962985038757,0.7149532437324524,0.7966024875640869,0.0,0.5942283868789673,0.5942283868789673,0.7815126180648804,0.7265625,0.0003499999875202775
23,0.7661290168762207,0.8544447422027588,0.5885631442070007,0.47378742694854736,4.951343059539795,0.8131487965583801,0.7912458181381226,0.7336448431015015,0.8007813096046448,0.0,0.5712052583694458,0.5712052583694458,0.8585858345031738,0.6640625,0.0003499999875202775
24,0.7459677457809448,0.8423134088516235,0.5876371264457703,0.4736410677433014,4.943897724151611,0.814338207244873,0.7457912564277649,0.7476635575294495,0.8098201155662537,0.0,0.5713473558425903,0.5713473558425903,0.8363636136054993,0.71875,0.0003499999875202775
25,0.7671371102333069,0.8588311672210693,0.5873182415962219,0.4621637761592865,4.935643196105957,0.8342541456222534,0.7626262903213501,0.7009345889091492,0.7991914749145508,0.0,0.5781608819961548,0.5781608819961548,0.7622950673103333,0.7265625,0.0003499999875202775
26,0.774193525314331,0.8597680926322937,0.5868125557899475,0.46143943071365356,4.931271076202393,0.8315412402153015,0.7811447978019714,0.7383177280426025,0.8018712997436523,0.0,0.5890842080116272,0.5890842080116272,0.8529411554336548,0.6796875,0.0003499999875202775
27,0.7762096524238586,0.8672423362731934,0.5855847001075745,0.44929373264312744,4.915416717529297,0.8297872543334961,0.7878788113594055,0.7616822719573975,0.8140897750854492,0.0,0.5414909720420837,0.5414909720420837,0.8598130941390991,0.71875,0.0003499999875202775
28,0.7792338728904724,0.8736823797225952,0.5833305716514587,0.43210533261299133,4.888829231262207,0.837837815284729,0.7828282713890076,0.7289719581604004,0.8089116811752319,0.0,0.5359116196632385,0.5359116196632385,0.8365384340286255,0.6796875,0.0003499999875202775
29,0.7520161271095276,0.8511877655982971,0.5845212340354919,0.4672248065471649,4.915960788726807,0.8234200477600098,0.7457912564277649,0.7149532437324524,0.7946040034294128,0.0,0.6070871949195862,0.6070871949195862,0.8073394298553467,0.6875,0.0003499999875202775
30,0.757056474685669,0.8663794994354248,0.5846880078315735,0.4374854266643524,4.902464389801025,0.8203266859054565,0.7609427571296692,0.7102803587913513,0.8119094967842102,0.0,0.5931912064552307,0.5931912064552307,0.7661290168762207,0.7421875,0.0003499999875202775
31,0.7832661271095276,0.8722336292266846,0.583383321762085,0.4492676258087158,4.897944450378418,0.8389981985092163,0.7895622849464417,0.7056074738502502,0.8013717532157898,0.0,0.5708909630775452,0.5708909630775452,0.7777777910232544,0.7109375,0.0003499999875202775
32,0.7792338728904724,0.8705755472183228,0.5835255980491638,0.44660481810569763,4.897772312164307,0.8342245817184448,0.7878788113594055,0.7102803587913513,0.8088663220405579,0.0,0.5801851153373718,0.5801851153373718,0.7661290168762207,0.7421875,0.00017499999376013875
