epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.6108871102333069,0.636553943157196,0.6902859807014465,0.6877256035804749,0.6414141654968262,0.4065420627593994,0.6438953280448914,0.701022207736969,1.0,0.0078125,0.000699999975040555
2,0.6350806355476379,0.6922914981842041,0.6415651440620422,0.7489270567893982,0.5875421166419983,0.3925233781337738,0.6746910810470581,0.705342173576355,0.375,0.0234375,0.000699999975040555
3,0.6592742204666138,0.713921070098877,0.6204524040222168,0.7758620977401733,0.6060606241226196,0.40186914801597595,0.6305868625640869,0.740132749080658,0.0,0.0,0.000699999975040555
4,0.6673387289047241,0.7508121132850647,0.5840305685997009,0.8055555820465088,0.5858585834503174,0.420560747385025,0.6577943563461304,0.7104383111000061,0.625,0.078125,0.000699999975040555
5,0.6572580933570862,0.7356246709823608,0.5923742651939392,0.7860360145568848,0.5875421166419983,0.3925233781337738,0.6299055218696594,0.7326791286468506,0.4166666567325592,0.0390625,0.000699999975040555
6,0.6673387289047241,0.7525739669799805,0.5743356347084045,0.8367347121238708,0.5521885752677917,0.5046728849411011,0.6581122875213623,0.7180308699607849,0.75,0.2578125,0.000699999975040555
7,0.6743951439857483,0.7773737907409668,0.5488969087600708,0.8345679044723511,0.5690235495567322,0.5420560836791992,0.6608829498291016,0.6990675330162048,0.7419354915618896,0.359375,0.0003499999875202775
8,0.6875,0.7886930704116821,0.5502429008483887,0.8514851331710815,0.5791245698928833,0.5654205679893494,0.6511628031730652,0.6890386343002319,0.7215189933776855,0.4453125,0.0003499999875202775
9,0.6885080933570862,0.7929060459136963,0.5372046232223511,0.8384798169136047,0.5942760705947876,0.5233644843101501,0.6465752124786377,0.7431575655937195,0.7241379022598267,0.328125,0.0003499999875202775
10,0.6844757795333862,0.7830270528793335,0.5472493767738342,0.8766756057739258,0.5505050420761108,0.6074766516685486,0.682231068611145,0.6438927054405212,0.7291666865348816,0.546875,0.0003499999875202775
11,0.6905242204666138,0.8042802214622498,0.5352239012718201,0.8578553795814514,0.5791245698928833,0.5841121673583984,0.6549781560897827,0.6854352355003357,0.746835470199585,0.4609375,0.0003499999875202775
12,0.6784273982048035,0.7924808859825134,0.5356889367103577,0.8498727679252625,0.5622895359992981,0.5794392228126526,0.6752815842628479,0.6631965041160583,0.75,0.4453125,0.0003499999875202775
13,0.6955645084381104,0.8107922077178955,0.5127754211425781,0.8578431606292725,0.5892255902290344,0.5934579372406006,0.6860464811325073,0.6388953924179077,0.7252747416496277,0.515625,0.0003499999875202775
14,0.7006048560142517,0.7966262698173523,0.52419114112854,0.8561151027679443,0.6010100841522217,0.6214953064918518,0.7157976031303406,0.6216980218887329,0.7701149582862854,0.5234375,0.0003499999875202775
15,0.6824596524238586,0.8190003037452698,0.514736533164978,0.8780487775802612,0.5454545617103577,0.65887850522995,0.7256994843482971,0.5849190354347229,0.8235294222831726,0.546875,0.0003499999875202775
