epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
22,0.7157257795333862,0.8512427806854248,0.46413809061050415,0.8786407709121704,0.6094276309013367,0.672897219657898,0.7729833722114563,0.5871009230613708,0.8717948794364929,0.53125,0.000699999975040555
23,0.7076612710952759,0.8520485758781433,0.4706669747829437,0.9153005480766296,0.563973069190979,0.6962617039680481,0.7791151404380798,0.5659638047218323,0.8118811845779419,0.640625,0.000699999975040555
24,0.7096773982048035,0.8652690649032593,0.4449160397052765,0.9090909361839294,0.5723905563354492,0.7009345889091492,0.7897893190383911,0.566510021686554,0.8333333134651184,0.625,0.0003499999875202775
25,0.7268145084381104,0.862168550491333,0.4462687075138092,0.9088607430458069,0.6043770909309387,0.7102803587913513,0.8034156560897827,0.5696055889129639,0.8666666746139526,0.609375,0.0003499999875202775
26,0.7620967626571655,0.8760659694671631,0.43353378772735596,0.9162790775299072,0.6632996797561646,0.7009345889091492,0.7929233312606812,0.5695556402206421,0.855555534362793,0.6015625,0.0003499999875202775
27,0.7469757795333862,0.8708885312080383,0.4343377649784088,0.9213759303092957,0.631313145160675,0.7242990732192993,0.8017805218696594,0.5508447885513306,0.822429895401001,0.6875,0.0003499999875202775
28,0.7701612710952759,0.8834365606307983,0.42181330919265747,0.9013158082962036,0.691919207572937,0.7476635575294495,0.8061864376068115,0.5683444142341614,0.8425925970077515,0.7109375,0.0003499999875202775
29,0.7560483813285828,0.8738176822662354,0.4294680953025818,0.8893805146217346,0.6767676472663879,0.7102803587913513,0.787926971912384,0.5902114510536194,0.7844827771186829,0.7109375,0.0003499999875202775
30,0.7651209831237793,0.882996678352356,0.4239087700843811,0.8915401101112366,0.691919207572937,0.7476635575294495,0.8068222999572754,0.546371579170227,0.8854166865348816,0.6640625,0.0003499999875202775
31,0.7641128897666931,0.8791453242301941,0.41517284512519836,0.8930131196975708,0.68855220079422,0.7242990732192993,0.80859375,0.5530189275741577,0.8791208863258362,0.625,0.0003499999875202775
32,0.7651209831237793,0.877806544303894,0.4251950681209564,0.9038031101226807,0.680134654045105,0.7196261882781982,0.8043695092201233,0.5796534419059753,0.8777777552604675,0.6171875,0.0003499999875202775
33,0.7691532373428345,0.8801541328430176,0.435237318277359,0.9028697609901428,0.68855220079422,0.7149532437324524,0.8024164438247681,0.5443769693374634,0.8316831588745117,0.65625,0.0003499999875202775
34,0.7711693644523621,0.8902149200439453,0.4172532260417938,0.9086859822273254,0.6868686676025391,0.7289719581604004,0.7881994247436523,0.6206293106079102,0.7692307829856873,0.78125,0.0003499999875202775
35,0.7772177457809448,0.8796105980873108,0.4188907742500305,0.8861283659934998,0.7205387353897095,0.7616822719573975,0.8200399279594421,0.5390229821205139,0.8598130941390991,0.71875,0.0003499999875202775
36,0.7671371102333069,0.8831404447555542,0.4212617576122284,0.8920086622238159,0.695286214351654,0.7570093274116516,0.817814290523529,0.5165642499923706,0.811475396156311,0.7734375,0.0003499999875202775
37,0.7872983813285828,0.8942058682441711,0.4016464650630951,0.8916155695915222,0.7340067625045776,0.7383177280426025,0.8156794905662537,0.553058922290802,0.8673469424247742,0.6640625,0.0003499999875202775
38,0.7872983813285828,0.892452597618103,0.40314000844955444,0.8948453664779663,0.7306397557258606,0.7383177280426025,0.8098655343055725,0.5530226826667786,0.7950819730758667,0.7578125,0.0003499999875202775
39,0.7671371102333069,0.8865074515342712,0.4052189886569977,0.8805031180381775,0.7070707082748413,0.7429906725883484,0.8132266998291016,0.5455687046051025,0.876288652420044,0.6640625,0.0003499999875202775
40,0.7782257795333862,0.8927804231643677,0.4090678095817566,0.906521737575531,0.7020202279090881,0.7289719581604004,0.8137718439102173,0.5783867239952087,0.8571428656578064,0.65625,0.0003499999875202775
41,0.7913306355476379,0.9009885191917419,0.3947620689868927,0.9234135746955872,0.7104377150535583,0.7663551568984985,0.8147256970405579,0.5460714101791382,0.8305084705352783,0.765625,0.00017499999376013875
42,0.788306474685669,0.9009884595870972,0.3918907344341278,0.9085106253623962,0.7188552021980286,0.7570093274116516,0.8102743625640869,0.5678284168243408,0.8454545736312866,0.7265625,0.00017499999376013875
43,0.7923387289047241,0.898323655128479,0.39534977078437805,0.9145299196243286,0.7205387353897095,0.7570093274116516,0.8082758784294128,0.5640237331390381,0.8275862336158752,0.75,0.00017499999376013875
44,0.7953628897666931,0.9045733213424683,0.3821119964122772,0.91862952709198,0.7222222089767456,0.7523364424705505,0.8199036717414856,0.5380904078483582,0.837837815284729,0.7265625,0.00017499999376013875
45,0.7822580933570862,0.9040510058403015,0.3813709616661072,0.8953974843025208,0.7205387353897095,0.7523364424705505,0.8134992718696594,0.5661323666572571,0.8640776872634888,0.6953125,0.00017499999376013875
46,0.7923387289047241,0.9035560488700867,0.38500601053237915,0.9024896025657654,0.7323232293128967,0.7523364424705505,0.8143168687820435,0.5550775527954102,0.8640776872634888,0.6953125,8.749999688006938e-05
47,0.8014112710952759,0.9149175882339478,0.3745783269405365,0.9250535368919373,0.7272727489471436,0.7476635575294495,0.8123637437820435,0.5707533359527588,0.8854166865348816,0.6640625,8.749999688006938e-05
48,0.8034273982048035,0.9037675857543945,0.3875444233417511,0.9200000166893005,0.7356902360916138,0.7616822719573975,0.8148618936538696,0.5472622513771057,0.8737863898277283,0.703125,8.749999688006938e-05
49,0.7923387289047241,0.9089428782463074,0.37905609607696533,0.9110169410705566,0.7239057421684265,0.7570093274116516,0.8193586468696594,0.5594263672828674,0.9042553305625916,0.6640625,8.749999688006938e-05
