epoch,accuracy,auc,distillation_loss,hard_loss,loss,precision,recall,val_accuracy,val_auc,val_distillation_loss,val_hard_loss,val_loss,val_precision,val_recall,learning_rate
1,0.6129032373428345,0.6514263153076172,0.6563875675201416,0.7418953776359558,3.3295297622680664,0.6650943160057068,0.7121211886405945,0.5700934529304504,0.553779125213623,0.0,0.690390944480896,0.690390944480896,0.5967742204666138,0.8671875,0.000699999975040555
2,0.6643145084381104,0.7062839865684509,0.6321072578430176,0.677104651927948,3.187969446182251,0.7081339955329895,0.747474730014801,0.6542056202888489,0.6535701155662537,0.0,0.6802695393562317,0.6802695393562317,0.7454545497894287,0.640625,0.000699999975040555
3,0.6552419066429138,0.7130751013755798,0.6203173995018005,0.676475465297699,3.134667158126831,0.7202796936035156,0.6936026811599731,0.3925233781337738,0.6366733312606812,0.0,0.6935401558876038,0.6935401558876038,0.375,0.0234375,0.000699999975040555
4,0.6602822542190552,0.7454211711883545,0.6130062937736511,0.5924307107925415,3.0598084926605225,0.7693920135498047,0.6178451180458069,0.5887850522994995,0.6143713593482971,0.0,0.6921528577804565,0.6921528577804565,0.5961538553237915,0.96875,0.000699999975040555
5,0.6532257795333862,0.750059187412262,0.6038752198219299,0.613173246383667,3.0291595458984375,0.732342004776001,0.6632996797561646,0.3925233781337738,0.5756268501281738,0.0,0.7094634175300598,0.7094634175300598,0.0,0.0,0.000699999975040555
6,0.6764112710952759,0.7616724371910095,0.6020298600196838,0.5829979181289673,3.0058414936065674,0.7735471129417419,0.6498316526412964,0.5420560836791992,0.606286346912384,0.0,0.6996763944625854,0.6996763944625854,0.7419354915618896,0.359375,0.000699999975040555
7,0.6754032373428345,0.7626685500144958,0.5936529040336609,0.5763355493545532,2.9648690223693848,0.810502290725708,0.5976430773735046,0.6121495366096497,0.6469839811325073,0.0,0.7109686732292175,0.7109686732292175,0.695652186870575,0.625,0.0003499999875202775
8,0.6784273982048035,0.7801803946495056,0.5919758081436157,0.5768550634384155,2.9576029777526855,0.7969762682914734,0.6212121248245239,0.5887850522994995,0.6580214500427246,0.0,0.6788076758384705,0.6788076758384705,0.7222222089767456,0.5078125,0.0003499999875202775
9,0.6965726017951965,0.7867769598960876,0.5919095277786255,0.5538356304168701,2.9458210468292236,0.8045738339424133,0.6515151262283325,0.6214953064918518,0.6617006063461304,0.0,0.701147198677063,0.701147198677063,0.7117117047309875,0.6171875,0.0003499999875202775
10,0.694556474685669,0.7926437258720398,0.5874451994895935,0.5396467447280884,2.9186606407165527,0.8076109886169434,0.6430976390838623,0.6495327353477478,0.6789607405662537,0.0,0.7113552093505859,0.7113552093505859,0.7022900581359863,0.71875,0.0003499999875202775
