epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.6108871102333069,0.6489010453224182,1.192883014678955,0.7047244310379028,0.6026936173439026,0.7523364424705505,0.8454760313034058,0.5309135317802429,0.7862595319747925,0.8046875,0.0010000000474974513
2,0.7278226017951965,0.8198187947273254,0.5715708136558533,0.8446808457374573,0.6683501601219177,0.7570093274116516,0.878088653087616,0.48892176151275635,0.7602739930152893,0.8671875,0.0010000000474974513
3,0.7610887289047241,0.8529918193817139,0.5224853754043579,0.8520709872245789,0.7272727489471436,0.7897196412086487,0.8843113780021667,0.45946836471557617,0.8373983502388,0.8046875,0.0010000000474974513
4,0.7711693644523621,0.8734053373336792,0.4887083172798157,0.8722109794616699,0.7239057421684265,0.7990654110908508,0.9013444185256958,0.4377422630786896,0.8294573426246643,0.8359375,0.0010000000474974513
5,0.7923387289047241,0.8868499994277954,0.4698261618614197,0.8592592477798462,0.7811447978019714,0.8084112405776978,0.9134265780448914,0.44195449352264404,0.9306930899620056,0.734375,0.0010000000474974513
6,0.7872983813285828,0.877375066280365,0.4844419062137604,0.866156816482544,0.7626262903213501,0.8130841255187988,0.9094749689102173,0.43144702911376953,0.8333333134651184,0.859375,0.0010000000474974513
7,0.7600806355476379,0.8600367307662964,0.5051789879798889,0.8503937125205994,0.7272727489471436,0.8037382960319519,0.8992096185684204,0.4555516839027405,0.7945205569267273,0.90625,0.0010000000474974513
8,0.7953628897666931,0.8935925364494324,0.45672208070755005,0.8781431317329407,0.7643097639083862,0.7990654110908508,0.8998910188674927,0.4275256097316742,0.8632478713989258,0.7890625,0.0010000000474974513
9,0.8024193644523621,0.8966931104660034,0.45402997732162476,0.8901960849761963,0.7643097639083862,0.8037382960319519,0.9068405032157898,0.44919145107269287,0.7866666913032532,0.921875,0.0010000000474974513
10,0.805443525314331,0.9008828401565552,0.4405650496482849,0.8804554343223572,0.7811447978019714,0.8317757248878479,0.9146984219551086,0.4026196300983429,0.859375,0.859375,0.0005000000237487257
11,0.8205645084381104,0.9134857654571533,0.41642919182777405,0.90625,0.7811447978019714,0.8037382960319519,0.9120639562606812,0.40545326471328735,0.841269850730896,0.828125,0.0005000000237487257
12,0.8094757795333862,0.9092516899108887,0.42649754881858826,0.9025844931602478,0.7643097639083862,0.8504672646522522,0.9225563406944275,0.3897044062614441,0.8692307472229004,0.8828125,0.0005000000237487257
13,0.8316532373428345,0.9148731827735901,0.4080497622489929,0.9082217812538147,0.7996633052825928,0.84112149477005,0.9161518812179565,0.3938920497894287,0.8615384697914124,0.875,0.0005000000237487257
14,0.8467742204666138,0.9302933216094971,0.38326379656791687,0.9138576984405518,0.8215488195419312,0.8317757248878479,0.9182866811752319,0.403280109167099,0.8650793433189392,0.8515625,0.0005000000237487257
15,0.8528226017951965,0.9300649166107178,0.3785954713821411,0.9163568615913391,0.8299663066864014,0.836448609828949,0.9218295812606812,0.3864077925682068,0.871999979019165,0.8515625,0.0005000000237487257
16,0.8538306355476379,0.937632143497467,0.3678617477416992,0.9342359900474548,0.8131313323974609,0.822429895401001,0.9117006659507751,0.400508314371109,0.8461538553237915,0.859375,0.0005000000237487257
17,0.84375,0.9396519660949707,0.3602827191352844,0.9229286909103394,0.8063973188400269,0.836448609828949,0.915198028087616,0.39861294627189636,0.8394160866737366,0.8984375,0.0002500000118743628
18,0.8477822542190552,0.9319408535957336,0.37168779969215393,0.9187145829200745,0.8181818127632141,0.8317757248878479,0.91914963722229,0.3877947926521301,0.859375,0.859375,0.0002500000118743628
19,0.8447580933570862,0.929735004901886,0.3779090344905853,0.9166666865348816,0.8148148059844971,0.822429895401001,0.9172419905662537,0.3913946747779846,0.8358209133148193,0.875,0.0002500000118743628
20,0.8578628897666931,0.9309806823730469,0.3711133897304535,0.9171270728111267,0.8383838534355164,0.836448609828949,0.9190588593482971,0.389687716960907,0.8661417365074158,0.859375,0.0002500000118743628
