epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.8346773982048035,0.9139257073402405,0.4215835630893707,0.9134615659713745,0.7996633052825928,0.827102780342102,0.9144258499145508,0.40528395771980286,0.8823529481887817,0.8203125,1.9999999494757503e-05
2,0.8326612710952759,0.9174556136131287,0.40807193517684937,0.8977695107460022,0.8131313323974609,0.8317757248878479,0.9147891998291016,0.4019995629787445,0.8382353186607361,0.890625,1.9999999494757503e-05
3,0.8387096524238586,0.9335905313491821,0.3694775402545929,0.923828125,0.7962962985038757,0.827102780342102,0.9254178404808044,0.392144113779068,0.8137931227684021,0.921875,1.9999999494757503e-05
4,0.8286290168762207,0.9176268577575684,0.40454235672950745,0.8868613243103027,0.8181818127632141,0.836448609828949,0.9219658374786377,0.38870206475257874,0.8444444537162781,0.890625,1.9999999494757503e-05
5,0.8387096524238586,0.9320635199546814,0.3683769702911377,0.9141221642494202,0.8063973188400269,0.8177570104598999,0.9169240593910217,0.390603244304657,0.8560000061988831,0.8359375,1.9999999494757503e-05
6,0.8528226017951965,0.932365894317627,0.3621954619884491,0.9163568615913391,0.8299663066864014,0.8177570104598999,0.9232831001281738,0.38690513372421265,0.8938053250312805,0.7890625,1.9999999494757503e-05
7,0.8548387289047241,0.9364266395568848,0.35568270087242126,0.9293892979621887,0.819865345954895,0.84112149477005,0.9300962686538696,0.3624049127101898,0.8671875,0.8671875,1.9999999494757503e-05
8,0.8810483813285828,0.94981849193573,0.3293530344963074,0.9311594367027283,0.8653198480606079,0.8317757248878479,0.9304142594337463,0.3823350667953491,0.8194444179534912,0.921875,1.9999999494757503e-05
9,0.8598790168762207,0.9465488195419312,0.33012521266937256,0.9205175638198853,0.8383838534355164,0.8177570104598999,0.9300508499145508,0.3941664397716522,0.7947019934654236,0.9375,1.9999999494757503e-05
10,0.8739919066429138,0.9493637681007385,0.3254145383834839,0.9399625062942505,0.8434343338012695,0.8317757248878479,0.9379087686538696,0.37453344464302063,0.8150684833526611,0.9296875,1.9999999494757503e-05
11,0.8760080933570862,0.9499877691268921,0.31995829939842224,0.9228007197380066,0.8653198480606079,0.84112149477005,0.9279614686965942,0.3634644150733948,0.8852459192276001,0.84375,1.9999999494757503e-05
12,0.8800403475761414,0.9529085159301758,0.31097784638404846,0.9294756054878235,0.8653198480606079,0.836448609828949,0.9335936903953552,0.3775731027126312,0.8345323801040649,0.90625,1.9999999494757503e-05
13,0.8629032373428345,0.945905864238739,0.32618507742881775,0.9225092530250549,0.8417508602142334,0.8317757248878479,0.9372729063034058,0.3487374484539032,0.8194444179534912,0.921875,1.9999999494757503e-05
14,0.8951612710952759,0.9557510018348694,0.30379268527030945,0.9454545378684998,0.875420868396759,0.8598130941390991,0.9460846185684204,0.3213537633419037,0.8769230842590332,0.890625,1.9999999494757503e-05
15,0.8921371102333069,0.9610044956207275,0.2796262204647064,0.9451553821563721,0.8703703880310059,0.8691588640213013,0.947038471698761,0.3220425546169281,0.8676470518112183,0.921875,1.9999999494757503e-05
