model_name,epoch,train_loss,train_exact_acc,train_label_acc,val_loss,val_exact_acc,val_label_acc
fc_tiny,1,0.5530601409818842,0.16062176165803108,0.5077720142399091,0.4939181397600872,0.19512195340016994,0.5772357684809987
fc_small,1,0.5578275065039106,0.32124352331606215,0.6321243557287621,0.45330819560260305,0.3658536607172431,0.7235772507946666
cnn_tiny,1,0.5556660802562002,0.0,0.3903281537362331,0.587491141586769,0.0,0.43089431742342504
cnn_stride,1,0.5576592657541364,0.0,0.4749568222100253,0.5989940951510173,0.0,0.43089430361259273
cnn_small,1,0.5557995526592966,0.18652849740932642,0.5250431730030732,0.58800233282694,0.2195121953036727,0.5691056731270581
