epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
1,0.5786290168762207,0.5148998498916626,0.818286120891571,0.5944206118583679,0.932659924030304,0.599056601524353,0.5720704197883606,0.6687913537025452,0.599056601524353,1.0,0.000699999975040555
2,0.5987903475761414,0.5545255541801453,0.8097557425498962,0.5987903475761414,1.0,0.599056601524353,0.6628994941711426,0.6602339744567871,0.599056601524353,1.0,0.000699999975040555
3,0.5987903475761414,0.6323875188827515,0.7968859076499939,0.5987903475761414,1.0,0.599056601524353,0.6766558289527893,0.6468765735626221,0.599056601524353,1.0,0.000699999975040555
4,0.6108871102333069,0.6788805723190308,0.7670552730560303,0.6160714030265808,0.9292929172515869,0.6179245114326477,0.6723020076751709,0.6271927356719971,0.6691176295280457,0.7165354490280151,0.000699999975040555
5,0.6512096524238586,0.6965213418006897,0.7485353946685791,0.6845238208770752,0.7744107842445374,0.5896226167678833,0.6696155667304993,0.6197696924209595,0.6219512224197388,0.8031495809555054,0.000699999975040555
6,0.6522177457809448,0.7137200832366943,0.7201152443885803,0.7267759442329407,0.6717171669006348,0.650943398475647,0.699490487575531,0.6110520362854004,0.7387387156486511,0.6456692814826965,0.000699999975040555
7,0.6522177457809448,0.7267587780952454,0.709434986114502,0.70243901014328,0.7272727489471436,0.6367924809455872,0.6881426572799683,0.6163842082023621,0.7840909361839294,0.5433070659637451,0.000699999975040555
8,0.6663306355476379,0.7329894304275513,0.7012800574302673,0.7722567319869995,0.627946138381958,0.6603773832321167,0.7064844965934753,0.6083537340164185,0.7777777910232544,0.6062992215156555,0.000699999975040555
9,0.6683467626571655,0.7331247925758362,0.6962146759033203,0.7413479089736938,0.6851851940155029,0.650943398475647,0.7041685581207275,0.6084267497062683,0.8045976758003235,0.5511810779571533,0.000699999975040555
10,0.6723790168762207,0.7489319443702698,0.6757502555847168,0.7684630751609802,0.6481481194496155,0.6603773832321167,0.708568811416626,0.591183066368103,0.8089887499809265,0.5669291615486145,0.000699999975040555
11,0.6754032373428345,0.7538936734199524,0.6738879084587097,0.7556390762329102,0.6767676472663879,0.650943398475647,0.7259842157363892,0.5953749418258667,0.8117647171020508,0.5433070659637451,0.000699999975040555
12,0.6743951439857483,0.7447443604469299,0.6739898324012756,0.7901498675346375,0.6212121248245239,0.6650943160057068,0.7323760986328125,0.5811033248901367,0.8181818127632141,0.5669291615486145,0.000699999975040555
13,0.6743951439857483,0.7593396306037903,0.6632437109947205,0.772635817527771,0.6464646458625793,0.6603773832321167,0.7393237352371216,0.5719853639602661,0.7835051417350769,0.5984252095222473,0.000699999975040555
14,0.6975806355476379,0.7818194031715393,0.6345694661140442,0.7940000295639038,0.6683501601219177,0.6462264060974121,0.7378415465354919,0.5934277772903442,0.644444465637207,0.913385808467865,0.000699999975040555
15,0.7147177457809448,0.7775134444236755,0.6487222909927368,0.7961905002593994,0.7037037014961243,0.6698113083839417,0.7535433173179626,0.5677775740623474,0.8064516186714172,0.5905511975288391,0.000699999975040555
16,0.6905242204666138,0.7796918153762817,0.6369884610176086,0.7594936490058899,0.7070707082748413,0.6839622855186462,0.7559518218040466,0.5745766758918762,0.8260869383811951,0.5984252095222473,0.000699999975040555
17,0.7217742204666138,0.7980178594589233,0.617210865020752,0.8034350872039795,0.7087541818618774,0.6886792182922363,0.7636405825614929,0.5630965828895569,0.769911527633667,0.6850393414497375,0.000699999975040555
18,0.7308467626571655,0.8101048469543457,0.6123740673065186,0.7967332005500793,0.7390572428703308,0.6745283007621765,0.7570171356201172,0.5756060481071472,0.8452380895614624,0.5590550899505615,0.000699999975040555
19,0.6975806355476379,0.7950209379196167,0.6190605163574219,0.762499988079071,0.7188552021980286,0.6745283007621765,0.7266327142715454,0.5922823548316956,0.8452380895614624,0.5590550899505615,0.000699999975040555
20,0.7278226017951965,0.8150664567947388,0.5972210168838501,0.8201581239700317,0.6986532211303711,0.7075471878051758,0.7827234268188477,0.5430806279182434,0.7777777910232544,0.7165354490280151,0.000699999975040555
21,0.7600806355476379,0.8410190343856812,0.5695788860321045,0.8212996125221252,0.7659932374954224,0.6933962106704712,0.787401556968689,0.551213264465332,0.8229166865348816,0.6220472455024719,0.000699999975040555
22,0.7439516186714172,0.8385720252990723,0.5700716376304626,0.8183520436286926,0.7356902360916138,0.7169811129570007,0.7983788251876831,0.543758749961853,0.7218543291091919,0.8582677245140076,0.000699999975040555
23,0.7550403475761414,0.8455429077148438,0.5497730374336243,0.826815664768219,0.747474730014801,0.7452830076217651,0.8038443326950073,0.5240709185600281,0.7919999957084656,0.7795275449752808,0.000699999975040555
24,0.7651209831237793,0.8564857244491577,0.536268413066864,0.8172231912612915,0.7828282713890076,0.7452830076217651,0.8059287071228027,0.5262895226478577,0.7786259651184082,0.8031495809555054,0.000699999975040555
25,0.7721773982048035,0.8604131937026978,0.5370924472808838,0.8382353186607361,0.7676767706871033,0.7358490824699402,0.8124130964279175,0.5316487550735474,0.748251736164093,0.8425197005271912,0.000699999975040555
26,0.7661290168762207,0.8602334260940552,0.5265213251113892,0.8278985619544983,0.7693602442741394,0.7358490824699402,0.810653030872345,0.5256533622741699,0.8034188151359558,0.7401574850082397,0.000699999975040555
27,0.7852822542190552,0.8704993724822998,0.5130195617675781,0.8371681571006775,0.7962962985038757,0.7358490824699402,0.8133394718170166,0.51429682970047,0.7933884263038635,0.7559055089950562,0.000699999975040555
28,0.788306474685669,0.8731261491775513,0.5087267160415649,0.8542435169219971,0.7794612646102905,0.7452830076217651,0.8148680329322815,0.5247669816017151,0.7919999957084656,0.7795275449752808,0.000699999975040555
29,0.805443525314331,0.8805962204933167,0.49601343274116516,0.8678898811340332,0.7962962985038757,0.7405660152435303,0.8180176019668579,0.5366862416267395,0.7432432174682617,0.8661417365074158,0.000699999975040555
30,0.7731854915618896,0.870799720287323,0.5115749835968018,0.8253968358039856,0.7878788113594055,0.7264150977134705,0.8000926375389099,0.5361847877502441,0.8053097128868103,0.7165354490280151,0.000699999975040555
31,0.7983871102333069,0.8825334906578064,0.49221789836883545,0.8492907881736755,0.8063973188400269,0.7452830076217651,0.8119500279426575,0.5270971059799194,0.7967479825019836,0.7716535329818726,0.000699999975040555
32,0.7842742204666138,0.8794307708740234,0.49356457591056824,0.8429602980613708,0.7861952781677246,0.75,0.8275591135025024,0.5179318189620972,0.7534246444702148,0.8661417365074158,0.000699999975040555
33,0.8084677457809448,0.8892357349395752,0.4704384505748749,0.8659420013427734,0.804713785648346,0.7783018946647644,0.8307086229324341,0.5005943179130554,0.8333333134651184,0.787401556968689,0.000699999975040555
34,0.8094757795333862,0.8927105665206909,0.4725428819656372,0.8675135970115662,0.804713785648346,0.7452830076217651,0.8181102275848389,0.5459497570991516,0.758865237236023,0.8425197005271912,0.000699999975040555
35,0.8145161271095276,0.9066100716590881,0.4451972544193268,0.8621907830238342,0.8215488195419312,0.7783018946647644,0.8276516795158386,0.5294764041900635,0.8125,0.8188976645469666,0.000699999975040555
36,0.8296371102333069,0.9077796339988708,0.4448266327381134,0.8856624364852905,0.8215488195419312,0.7641509175300598,0.8258916139602661,0.5267172455787659,0.8235294222831726,0.7716535329818726,0.000699999975040555
37,0.8316532373428345,0.9079509973526001,0.44899895787239075,0.8874773383140564,0.8232323527336121,0.75,0.8377489447593689,0.5435091853141785,0.7371794581413269,0.9055117964744568,0.000699999975040555
38,0.8165322542190552,0.9079742431640625,0.4401356875896454,0.8718411326408386,0.8131313323974609,0.7405660152435303,0.8242242336273193,0.5106087923049927,0.8103448152542114,0.7401574850082397,0.000699999975040555
39,0.8175403475761414,0.898120641708374,0.455762654542923,0.8720721006393433,0.8148148059844971,0.7547169923782349,0.8312644362449646,0.5135350227355957,0.7777777910232544,0.8267716765403748,0.000699999975040555
40,0.8336693644523621,0.9211164712905884,0.41564813256263733,0.8769771456718445,0.8400673270225525,0.7735849022865295,0.8325613141059875,0.5228613615036011,0.8110235929489136,0.8110235929489136,0.000699999975040555
41,0.8326612710952759,0.9178743362426758,0.4146497845649719,0.8876811861991882,0.8249158263206482,0.7688679099082947,0.8379805088043213,0.5220221877098083,0.824999988079071,0.7795275449752808,0.000699999975040555
42,0.8306451439857483,0.9196022152900696,0.4081575572490692,0.8763250708580017,0.8350168466567993,0.7641509175300598,0.8365910053253174,0.5162031650543213,0.8181818127632141,0.7795275449752808,0.000699999975040555
43,0.8225806355476379,0.914031445980072,0.4171316921710968,0.8799999952316284,0.8148148059844971,0.75,0.8405280113220215,0.5166530013084412,0.8363636136054993,0.7244094610214233,0.000699999975040555
44,0.8477822542190552,0.9226752519607544,0.4023377001285553,0.9094269871711731,0.8282828330993652,0.7783018946647644,0.8484483361244202,0.5682134628295898,0.7857142686843872,0.8661417365074158,0.000699999975040555
45,0.8397177457809448,0.9257736802101135,0.39827272295951843,0.8890876770019531,0.8367003202438354,0.7594339847564697,0.8389068841934204,0.5155051946640015,0.8275862336158752,0.7559055089950562,0.000699999975040555
46,0.8558467626571655,0.9319683909416199,0.38418182730674744,0.9048473834991455,0.8484848737716675,0.7641509175300598,0.8451598286628723,0.5025618672370911,0.7894737124443054,0.8267716765403748,0.000699999975040555
47,0.8598790168762207,0.9414010047912598,0.3637036979198456,0.8984237909317017,0.8636363744735718,0.7783018946647644,0.8520611524581909,0.5422128438949585,0.817460298538208,0.8110235929489136,0.000699999975040555
48,0.8558467626571655,0.9382539987564087,0.36238929629325867,0.9107468128204346,0.8417508602142334,0.7830188870429993,0.8533580303192139,0.5222452878952026,0.8292682766914368,0.8031495809555054,0.000699999975040555
49,0.8548387289047241,0.9392437934875488,0.37613314390182495,0.8975265026092529,0.8552188277244568,0.7688679099082947,0.8402963876724243,0.5765455961227417,0.824999988079071,0.7795275449752808,0.000699999975040555
50,0.8639112710952759,0.9453961253166199,0.34809204936027527,0.9180327653884888,0.8484848737716675,0.7688679099082947,0.8526169657707214,0.5338261723518372,0.8046875,0.8110235929489136,0.000699999975040555
51,0.8639112710952759,0.9384676218032837,0.3595265746116638,0.9180327653884888,0.8484848737716675,0.7641509175300598,0.841176450252533,0.5492129325866699,0.7730496525764465,0.8582677245140076,0.000699999975040555
52,0.8618951439857483,0.9384464025497437,0.36768004298210144,0.8973913192749023,0.868686854839325,0.7877358198165894,0.8507179021835327,0.5146816372871399,0.859649121761322,0.7716535329818726,0.000699999975040555
53,0.8629032373428345,0.9404937624931335,0.3649742901325226,0.9045936465263367,0.8619528412818909,0.7688679099082947,0.8480778336524963,0.5171391367912292,0.8305084705352783,0.7716535329818726,0.000699999975040555
54,0.867943525314331,0.9486299157142639,0.34219101071357727,0.9068541526794434,0.868686854839325,0.7735849022865295,0.847614586353302,0.5485527515411377,0.843478262424469,0.7637795209884644,0.0003499999875202775
55,0.8800403475761414,0.9511044025421143,0.3334077000617981,0.9294756054878235,0.8653198480606079,0.7783018946647644,0.8459471464157104,0.5726269483566284,0.8278688788414001,0.7952755689620972,0.0003499999875202775
56,0.9012096524238586,0.9579547643661499,0.31558316946029663,0.9460431933403015,0.8855218887329102,0.7830188870429993,0.8480315208435059,0.5997828841209412,0.7956204414367676,0.8582677245140076,0.0003499999875202775
57,0.8911290168762207,0.9557614922523499,0.3115602433681488,0.921875,0.8939393758773804,0.7735849022865295,0.8504400253295898,0.5890253782272339,0.8264462947845459,0.787401556968689,0.0003499999875202775
58,0.8921371102333069,0.9599301218986511,0.3048704266548157,0.9403254985809326,0.875420868396759,0.7735849022865295,0.851134717464447,0.6073244214057922,0.8211382031440735,0.7952755689620972,0.0003499999875202775
